Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 500 Hz
Time (s)	Voltage (V)
0.389996	3.0810546875
0.391996	3.0810546875
0.393996	3.076171875
0.395996	3.0712890625
0.397996	3.0712890625
0.399996	3.0712890625
0.401996	3.0712890625
0.403996	3.076171875
0.405996	3.076171875
0.407996	3.0810546875
0.409996	3.0810546875
0.411996	3.0810546875
0.413996	3.0810546875
0.415996	3.076171875
0.418	3.0712890625
0.419996	3.0712890625
0.422	3.0712890625
0.424	3.076171875
0.425996	3.0810546875
0.427996	3.0810546875
0.429996	3.0810546875
0.431996	3.0810546875
0.433996	3.0810546875
0.435996	3.0712890625
0.437996	3.0712890625
0.439996	3.0712890625
0.441996	3.076171875
0.443996	3.076171875
0.445996	3.076171875
0.447996	3.0810546875
0.449996	3.076171875
0.451996	3.0810546875
0.453996	3.076171875
0.455996	3.0712890625
0.457996	3.0712890625
0.459996	3.076171875
0.462	3.0712890625
0.464	3.0712890625
0.466	3.076171875
0.468	3.0810546875
0.469996	3.0810546875
0.471996	3.0810546875
0.473996	3.076171875
0.475996	3.0810546875
0.477996	3.076171875
0.479996	3.0712890625
0.481996	3.0712890625
0.483996	3.076171875
0.485996	3.076171875
0.487996	3.0810546875
0.489996	3.0810546875
0.491996	3.0810546875
0.493996	3.0712890625
0.495996	3.076171875
0.497996	3.0712890625
0.499996	3.0712890625
0.501996	3.076171875
0.504	3.076171875
0.505996	3.076171875
0.508	3.0810546875
0.51	3.0810546875
0.511996	3.076171875
0.513996	3.076171875
0.515996	3.076171875
0.517996	3.0712890625
0.519996	3.0712890625
0.521996	3.0712890625
0.523996	3.076171875
0.525996	3.0810546875
0.527996	3.0810546875
0.529996	3.0810546875
0.531996	3.076171875
0.533996	3.076171875
0.535996	3.0712890625
0.537996	3.0712890625
0.539996	3.076171875
0.541996	3.076171875
0.543996	3.0810546875
0.546	3.076171875
0.547996	3.0810546875
0.55	3.0810546875
0.552	3.0810546875
0.553996	3.076171875
0.555996	3.0712890625
0.557996	3.0712890625
0.559996	3.0712890625
0.561996	3.076171875
0.563996	3.076171875
0.565996	3.0810546875
0.567996	3.0810546875
0.569996	3.076171875
0.571996	3.0810546875
0.573996	3.076171875
0.575996	3.0712890625
0.577996	3.06640625
0.579996	3.0712890625
0.581996	3.0712890625
0.583996	3.076171875
0.585996	3.0810546875
0.587996	3.0810546875
0.59	3.0810546875
0.592	3.076171875
0.594	3.0712890625
0.596	3.0712890625
0.597996	3.06640625
0.599996	3.0712890625
0.601996	3.0712890625
0.603996	3.076171875
0.605996	3.0859375
0.607996	3.0859375
0.609996	3.0859375
0.611996	3.0859375
0.613996	3.076171875
0.615996	3.0810546875
0.617996	3.076171875
0.619996	3.0712890625
0.621996	3.0712890625
0.623996	3.076171875
0.625996	3.076171875
0.627996	3.0810546875
0.629996	3.0810546875
0.632	3.0810546875
0.633996	3.076171875
0.636	3.0712890625
0.638	3.0712890625
0.639996	3.06640625
0.641996	3.0712890625
0.643996	3.076171875
0.645996	3.0810546875
0.647996	3.0810546875
0.649996	3.06640625
0.651996	3.0810546875
0.653996	3.076171875
0.655996	3.0712890625
0.657996	3.0712890625
0.659996	3.06640625
0.661996	3.0712890625
0.663996	3.076171875
0.665996	3.0810546875
0.667996	3.0810546875
0.669996	3.0810546875
0.671996	3.076171875
0.674	3.076171875
0.675996	3.0712890625
0.678	3.0712890625
0.68	3.0712890625
0.681996	3.0712890625
0.683996	3.076171875
0.685996	3.0810546875
0.687996	3.076171875
0.689996	3.0810546875
0.691996	3.0810546875
0.693996	3.076171875
0.695996	3.0712890625
0.697996	3.06640625
0.699996	3.06640625
0.701996	3.076171875
0.703996	3.0712890625
0.705996	3.076171875
0.707996	3.0810546875
0.709996	3.0810546875
0.711996	3.076171875
0.713996	3.0810546875
0.715996	3.0712890625
0.718	3.0712890625
0.72	3.0712890625
0.722	3.076171875
0.724	3.076171875
0.725996	3.0810546875
0.727996	3.076171875
0.729996	3.0810546875
0.731996	3.0810546875
0.733996	3.076171875
0.735996	3.076171875
0.737996	3.06640625
0.739996	3.0712890625
0.741996	3.0712890625
0.743996	3.076171875
0.745996	3.0810546875
0.747996	3.0810546875
0.749996	3.0810546875
0.751996	3.0810546875
0.753996	3.076171875
0.755996	3.0712890625
0.757996	3.0712890625
0.76	3.0712890625
0.761996	3.0712890625
0.764	3.076171875
0.766	3.0810546875
0.767996	3.0810546875
0.769996	3.0810546875
0.771996	3.0810546875
0.773996	3.076171875
0.775996	3.076171875
0.777996	3.0712890625
0.779996	3.0712890625
0.781996	3.0712890625
0.783996	3.076171875
0.785996	3.0810546875
0.787996	3.0810546875
0.789996	3.0810546875
0.791996	3.076171875
0.793996	3.076171875
0.795996	3.076171875
0.797996	3.0712890625
0.799996	3.076171875
0.802	3.0712890625
0.803996	3.076171875
0.806	3.0810546875
0.808	3.0810546875
0.809996	3.0810546875
0.811996	3.0810546875
0.813996	3.06640625
0.815996	3.0712890625
0.817996	3.0712890625
0.819996	3.0712890625
0.821996	3.0712890625
0.823996	3.076171875
0.825996	3.0810546875
0.827996	3.0810546875
0.829996	3.0810546875
0.831996	3.076171875
0.833996	3.076171875
0.835996	3.076171875
0.837996	3.0712890625
0.839996	3.076171875
0.841996	3.076171875
0.843996	3.076171875
0.846	3.0810546875
0.848	3.0810546875
0.85	3.0810546875
0.852	3.0810546875
0.853996	3.076171875
0.855996	3.076171875
0.857996	3.0712890625
0.859996	3.0712890625
0.861996	3.076171875
0.863996	3.0810546875
0.865996	3.0810546875
0.867996	3.0859375
0.869996	3.076171875
0.871996	3.0859375
0.873996	3.076171875
0.875996	3.0712890625
0.877996	3.0712890625
0.879996	3.0712890625
0.881996	3.076171875
0.883996	3.076171875
0.885996	3.0908203125
0.888	3.0810546875
0.889996	3.0810546875
0.892	3.0859375
0.894	3.076171875
0.895996	3.0712890625
0.897996	3.0712890625
0.899996	3.0712890625
0.901996	3.076171875
0.903996	3.076171875
0.905996	3.076171875
0.907996	3.0810546875
0.909996	3.076171875
0.911996	3.076171875
0.913996	3.0712890625
0.915996	3.076171875
0.917996	3.076171875
0.919996	3.0712890625
0.921996	3.0712890625
0.923996	3.076171875
0.925996	3.0810546875
0.927996	3.0810546875
0.93	3.076171875
0.931996	3.0810546875
0.934	3.0712890625
0.936	3.076171875
0.937996	3.0712890625
0.939996	3.0712890625
0.941996	3.076171875
0.943996	3.0810546875
0.945996	3.076171875
0.947996	3.0810546875
0.949996	3.0810546875
0.951996	3.076171875
0.953996	3.076171875
0.955996	3.076171875
0.957996	3.0712890625
0.959996	3.0712890625
0.961996	3.0712890625
0.963996	3.076171875
0.965996	3.0810546875
0.967996	3.0859375
0.969996	3.0810546875
0.971996	3.076171875
0.974	3.076171875
0.976	3.076171875
0.978	3.0712890625
0.98	3.0712890625
0.981996	3.0712890625
0.983996	3.076171875
0.985996	3.0810546875
0.987996	3.076171875
0.989996	3.0810546875
0.991996	3.0810546875
0.993996	3.076171875
0.995996	3.076171875
0.997996	3.0712890625
0.999996	3.076171875
1.001996	3.076171875
1.003996	3.076171875
1.005996	3.076171875
1.007996	3.0810546875
1.009996	3.076171875
1.011996	3.0810546875
1.013996	3.076171875
1.016	3.0712890625
1.017996	3.0712890625
1.02	3.0712890625
1.022	3.076171875
1.023996	3.076171875
1.025996	3.0810546875
1.027996	3.076171875
1.029996	3.0810546875
1.031996	3.0810546875
1.033996	3.076171875
1.035996	3.0712890625
1.037996	3.0712890625
1.039996	3.0712890625
1.041996	3.0712890625
1.043996	3.076171875
1.045996	3.0810546875
1.047996	3.0810546875
1.049996	3.0810546875
1.051996	3.0810546875
1.053996	3.076171875
1.055996	3.0712890625
1.058	3.0712890625
1.059996	3.0712890625
1.062	3.0810546875
1.064	3.076171875
1.065996	3.0810546875
1.067996	3.0859375
1.069996	3.0810546875
1.071996	3.0859375
1.073996	3.076171875
1.075996	3.076171875
1.077996	3.0712890625
1.079996	3.0712890625
1.081996	3.0712890625
1.083996	3.076171875
1.085996	3.076171875
1.087996	3.0810546875
1.089996	3.0810546875
1.091996	3.076171875
1.093996	3.076171875
1.095996	3.076171875
1.097996	3.0712890625
1.099996	3.06640625
1.102	3.0712890625
1.104	3.076171875
1.106	3.076171875
1.108	3.0810546875
1.109996	3.0810546875
1.111996	3.076171875
1.113996	3.076171875
1.115996	3.0712890625
1.117996	3.076171875
1.119996	3.076171875
1.121996	3.076171875
1.123996	3.0810546875
1.125996	3.0810546875
1.127996	3.0810546875
1.129996	3.0810546875
1.131996	3.076171875
1.133996	3.076171875
1.135996	3.0712890625
1.137996	3.0712890625
1.139996	3.06640625
1.141996	3.076171875
1.144	3.0810546875
1.145996	3.0810546875
1.148	3.0859375
1.15	3.0810546875
1.151996	3.0810546875
1.153996	3.076171875
1.155996	3.0712890625
1.157996	3.06640625
1.159996	3.0712890625
1.161996	3.076171875
1.163996	3.076171875
1.165996	3.076171875
1.167996	3.076171875
1.169996	3.0810546875
1.171996	3.076171875
1.173996	3.076171875
1.175996	3.0712890625
1.177996	3.0712890625
1.179996	3.0712890625
1.181996	3.0712890625
1.183996	3.076171875
1.186	3.076171875
1.187996	3.0810546875
1.19	3.0810546875
1.192	3.0810546875
1.193996	3.076171875
1.195996	3.076171875
1.197996	3.06640625
1.199996	3.076171875
1.201996	3.0712890625
1.203996	3.0810546875
1.205996	3.0810546875
1.207996	3.0810546875
1.209996	3.0859375
1.211996	3.0810546875
1.213996	3.076171875
1.215996	3.0712890625
1.217996	3.0712890625
1.219996	3.056640625
1.221996	3.0712890625
1.223996	3.076171875
1.225996	3.0810546875
1.227996	3.0810546875
1.23	3.0810546875
1.232	3.0810546875
1.234	3.0712890625
1.236	3.0712890625
1.237996	3.0712890625
1.239996	3.0712890625
1.241996	3.0712890625
1.243996	3.076171875
1.245996	3.0810546875
1.247996	3.0859375
1.249996	3.0810546875
1.251996	3.076171875
1.253996	3.076171875
1.255996	3.0712890625
1.257996	3.0712890625
1.259996	3.0712890625
1.261996	3.0712890625
1.263996	3.0810546875
1.265996	3.076171875
1.267996	3.076171875
1.269996	3.0712890625
1.272	3.06640625
1.273996	3.0615234375
1.276	3.056640625
1.278	3.0517578125
1.279996	3.0419921875
1.281996	3.0419921875
1.283996	3.046875
1.285996	3.046875
1.287996	3.046875
1.289996	3.046875
1.291996	3.046875
1.293996	3.0517578125
1.295996	3.046875
1.297996	3.037109375
1.299996	3.0419921875
1.301996	3.0419921875
1.303996	3.046875
1.305996	3.0517578125
1.307996	3.046875
1.309996	3.0517578125
1.311996	3.0517578125
1.314	3.046875
1.315996	3.0419921875
1.318	3.0419921875
1.32	3.0419921875
1.321996	3.0419921875
1.323996	3.046875
1.325996	3.046875
1.327996	3.056640625
1.329996	3.056640625
1.331996	3.0517578125
1.333996	3.0517578125
1.335996	3.046875
1.337996	3.0419921875
1.339996	3.046875
1.341996	3.0517578125
1.343996	3.0517578125
1.345996	3.0615234375
1.347996	3.06640625
1.349996	3.06640625
1.351996	3.06640625
1.353996	3.06640625
1.355996	3.0712890625
1.358	3.0712890625
1.36	3.0810546875
1.362	3.0810546875
1.364	3.0908203125
1.365996	3.0908203125
1.367996	3.1005859375
1.369996	3.1103515625
1.371996	3.10546875
1.373996	3.1103515625
1.375996	3.10546875
1.377996	3.1103515625
1.379996	3.115234375
1.381996	3.1201171875
1.383996	3.125
1.385996	3.1298828125
1.387996	3.1396484375
1.389996	3.1396484375
1.391996	3.1396484375
1.393996	3.1396484375
1.395996	3.154296875
1.397996	3.1494140625
1.4	3.154296875
1.401996	3.1591796875
1.404	3.1640625
1.406	3.1787109375
1.407996	3.1787109375
1.409996	3.1884765625
1.411996	3.1884765625
1.413996	3.18359375
1.415996	3.18359375
1.417996	3.1884765625
1.419996	3.1884765625
1.421996	3.1884765625
1.423996	3.1982421875
1.425996	3.2080078125
1.427996	3.212890625
1.429996	3.2177734375
1.431996	3.212890625
1.433996	3.22265625
1.435996	3.22265625
1.437996	3.22265625
1.439996	3.2275390625
1.442	3.232421875
1.443996	3.2470703125
1.446	3.2470703125
1.448	3.251953125
1.449996	3.26171875
1.451996	3.26171875
1.453996	3.26171875
1.455996	3.2666015625
1.457996	3.271484375
1.459996	3.2666015625
1.461996	3.2763671875
1.463996	3.2861328125
1.465996	3.2861328125
1.467996	3.2958984375
1.469996	3.2958984375
1.471996	3.2958984375
1.473996	3.2958984375
1.475996	3.30078125
1.477996	3.3056640625
1.479996	3.3056640625
1.481996	3.310546875
1.483996	3.3154296875
1.486	3.3251953125
1.488	3.3349609375
1.49	3.330078125
1.492	3.3349609375
1.493996	3.3349609375
1.495996	3.33984375
1.497996	3.33984375
1.499996	3.33984375
1.501996	3.3544921875
1.503996	3.359375
1.505996	3.359375
1.507996	3.3642578125
1.509996	3.3642578125
1.511996	3.3642578125
1.513996	3.359375
1.515996	3.359375
1.517996	3.3544921875
1.519996	3.369140625
1.521996	3.3740234375
1.523996	3.388671875
1.525996	3.3935546875
1.528	3.3935546875
1.529996	3.3984375
1.532	3.4033203125
1.534	3.408203125
1.535996	3.408203125
1.537996	3.4033203125
1.539996	3.4130859375
1.541996	3.4130859375
1.543996	3.4228515625
1.545996	3.4326171875
1.547996	3.4375
1.549996	3.4423828125
1.551996	3.447265625
1.553996	3.4521484375
1.555996	3.447265625
1.557996	3.4521484375
1.559996	3.45703125
1.561996	3.466796875
1.563996	3.4814453125
1.565996	3.4814453125
1.567996	3.49609375
1.57	3.505859375
1.571996	3.5009765625
1.574	3.5009765625
1.576	3.505859375
1.577996	3.5009765625
1.579996	3.505859375
1.581996	3.525390625
1.583996	3.5302734375
1.585996	3.5400390625
1.587996	3.544921875
1.589996	3.5498046875
1.591996	3.5546875
1.593996	3.5595703125
1.595996	3.5546875
1.597996	3.5546875
1.599996	3.5595703125
1.601996	3.564453125
1.603996	3.57421875
1.605996	3.57421875
1.607996	3.5791015625
1.609996	3.5888671875
1.611996	3.583984375
1.614	3.5791015625
1.616	3.5888671875
1.618	3.583984375
1.62	3.5791015625
1.621996	3.59375
1.623996	3.59375
1.625996	3.5986328125
1.627996	3.5986328125
1.629996	3.5986328125
1.631996	3.59375
1.633996	3.59375
1.635996	3.5888671875
1.637996	3.5888671875
1.639996	3.59375
1.641996	3.5986328125
1.643996	3.5986328125
1.645996	3.603515625
1.647996	3.5986328125
1.649996	3.59375
1.651996	3.5986328125
1.653996	3.59375
1.656	3.59375
1.657996	3.59375
1.66	3.5888671875
1.662	3.5888671875
1.663996	3.5986328125
1.665996	3.5986328125
1.667996	3.603515625
1.669996	3.5986328125
1.671996	3.5986328125
1.673996	3.5888671875
1.675996	3.59375
1.677996	3.583984375
1.679996	3.5888671875
1.681996	3.59375
1.683996	3.5986328125
1.685996	3.603515625
1.687996	3.61328125
1.689996	3.61328125
1.691996	3.61328125
1.693996	3.61328125
1.695996	3.61328125
1.698	3.6181640625
1.699996	3.6181640625
1.702	3.6279296875
1.704	3.6328125
1.705996	3.642578125
1.707996	3.6474609375
1.709996	3.6572265625
1.711996	3.65234375
1.713996	3.65234375
1.715996	3.65234375
1.717996	3.65234375
1.719996	3.662109375
1.721996	3.6669921875
1.723996	3.681640625
1.725996	3.6865234375
1.727996	3.6865234375
1.729996	3.69140625
1.731996	3.6962890625
1.733996	3.6962890625
1.735996	3.6962890625
1.737996	3.6962890625
1.739996	3.7060546875
1.742	3.7158203125
1.744	3.7255859375
1.746	3.73046875
1.748	3.740234375
1.749996	3.740234375
1.751996	3.7353515625
1.753996	3.740234375
1.755996	3.740234375
1.757996	3.740234375
1.759996	3.7451171875
1.761996	3.75
1.763996	3.7548828125
1.765996	3.76953125
1.767996	3.7744140625
1.769996	3.7744140625
1.771996	3.76953125
1.773996	3.779296875
1.775996	3.7646484375
1.777996	3.76953125
1.779996	3.76953125
1.781996	3.7744140625
1.784	3.7841796875
1.785996	3.7890625
1.788	3.7890625
1.79	3.7939453125
1.791996	3.779296875
1.793996	3.759765625
1.795996	3.7451171875
1.797996	3.7158203125
1.799996	3.6572265625
1.801996	3.5595703125
1.803996	3.4375
1.805996	3.330078125
1.807996	3.1640625
1.809996	2.9931640625
1.811996	2.8271484375
1.813996	2.6953125
1.815996	2.5732421875
1.817996	2.48046875
1.819996	2.44140625
1.821996	2.4462890625
1.823996	2.4951171875
1.826	2.5830078125
1.827996	2.7099609375
1.83	2.8515625
1.832	3.0029296875
1.833996	3.1591796875
1.835996	3.3203125
1.837996	3.427734375
1.839996	3.525390625
1.841996	3.603515625
1.843996	3.6474609375
1.845996	3.642578125
1.847996	3.5986328125
1.849996	3.515625
1.851996	3.408203125
1.853996	3.26171875
1.855996	3.1298828125
1.857996	2.978515625
1.859996	2.83203125
1.861996	2.685546875
1.863996	2.607421875
1.865996	2.529296875
1.867996	2.5048828125
1.87	2.5146484375
1.872	2.5732421875
1.874	2.6416015625
1.876	2.763671875
1.877996	2.9052734375
1.879996	3.017578125
1.881996	3.173828125
1.883996	3.3154296875
1.885996	3.427734375
1.887996	3.5205078125
1.889996	3.57421875
1.891996	3.59375
1.893996	3.57421875
1.895996	3.515625
1.897996	3.4228515625
1.899996	3.3447265625
1.901996	3.22265625
1.903996	3.076171875
1.905996	2.9443359375
1.907996	2.8173828125
1.909996	2.7099609375
1.912	2.626953125
1.913996	2.568359375
1.916	2.548828125
1.918	2.5732421875
1.919996	2.6220703125
1.921996	2.705078125
1.923996	2.8271484375
1.925996	2.9638671875
1.927996	3.076171875
1.929996	3.2080078125
1.931996	3.330078125
1.933996	3.41796875
1.935996	3.486328125
1.937996	3.525390625
1.939996	3.5400390625
1.941996	3.505859375
1.943996	3.45703125
1.945996	3.3935546875
1.947996	3.2958984375
1.949996	3.1787109375
1.951996	3.0419921875
1.954	2.9150390625
1.955996	2.8173828125
1.958	2.705078125
1.96	2.6318359375
1.961996	2.59765625
1.963996	2.578125
1.965996	2.626953125
1.967996	2.685546875
1.969996	2.783203125
1.971996	2.87109375
1.973996	2.9931640625
1.975996	3.1201171875
1.977996	3.232421875
1.979996	3.3349609375
1.981996	3.408203125
1.983996	3.4765625
1.985996	3.505859375
1.987996	3.505859375
1.989996	3.4765625
1.991996	3.41796875
1.993996	3.3349609375
1.995996	3.232421875
1.998	3.115234375
2.0	2.998046875
2.002	2.900390625
2.004	2.802734375
2.005996	2.71484375
2.007996	2.65625
2.009996	2.63671875
2.011996	2.6416015625
2.013996	2.6708984375
2.015996	2.7392578125
2.017996	2.8173828125
2.019996	2.919921875
2.021996	3.0419921875
2.023996	3.1591796875
2.025996	3.2470703125
2.027996	3.33984375
2.029996	3.408203125
2.031996	3.4521484375
2.033996	3.4765625
2.035996	3.4521484375
2.037996	3.4130859375
2.04	3.3642578125
2.041996	3.271484375
2.044	3.18359375
2.046	3.0908203125
2.047996	2.9931640625
2.049996	2.8759765625
2.051996	2.79296875
2.053996	2.7197265625
2.055996	2.6708984375
2.057996	2.646484375
2.059996	2.67578125
2.061996	2.7197265625
2.063996	2.79296875
2.065996	2.8759765625
2.067996	2.9931640625
2.069996	3.095703125
2.071996	3.1787109375
2.073996	3.2666015625
2.075996	3.3349609375
2.077996	3.3984375
2.079996	3.41796875
2.082	3.4375
2.083996	3.4130859375
2.086	3.3837890625
2.088	3.3203125
2.089996	3.232421875
2.091996	3.154296875
2.093996	3.0419921875
2.095996	2.9443359375
2.097996	2.8466796875
2.099996	2.7734375
2.101996	2.7294921875
2.103996	2.6953125
2.105996	2.6953125
2.107996	2.724609375
2.109996	2.7685546875
2.111996	2.8466796875
2.113996	2.939453125
2.115996	3.0126953125
2.117996	3.10546875
2.119996	3.2080078125
2.121996	3.2861328125
2.123996	3.3544921875
2.126	3.4033203125
2.128	3.41796875
2.13	3.4130859375
2.132	3.388671875
2.133996	3.330078125
2.135996	3.2568359375
2.137996	3.18359375
2.139996	3.10546875
2.141996	3.0078125
2.143996	2.9150390625
2.145996	2.841796875
2.147996	2.79296875
2.149996	2.7392578125
2.151996	2.724609375
2.153996	2.724609375
2.155996	2.7587890625
2.157996	2.8125
2.159996	2.8857421875
2.161996	2.9833984375
2.163996	3.06640625
2.165996	3.14453125
2.168	3.2373046875
2.169996	3.310546875
2.172	3.359375
2.174	3.388671875
2.175996	3.3935546875
2.177996	3.3837890625
2.179996	3.3447265625
2.181996	3.291015625
2.183996	3.22265625
2.185996	3.14453125
2.187996	3.0712890625
2.189996	2.98828125
2.191996	2.8955078125
2.193996	2.8271484375
2.195996	2.783203125
2.197996	2.7392578125
2.199996	2.734375
2.201996	2.7587890625
2.203996	2.802734375
2.205996	2.8564453125
2.207996	2.9443359375
2.21	3.017578125
2.211996	3.10546875
2.214	3.173828125
2.216	3.2470703125
2.217996	3.3056640625
2.219996	3.3447265625
2.221996	3.369140625
2.223996	3.37890625
2.225996	3.3544921875
2.227996	3.3203125
2.229996	3.2568359375
2.231996	3.1884765625
2.233996	3.10546875
2.235996	3.0224609375
2.237996	2.94921875
2.239996	2.87109375
2.241996	2.822265625
2.243996	2.79296875
2.245996	2.763671875
2.247996	2.7783203125
2.249996	2.8125
2.251996	2.8466796875
2.254	2.91015625
2.256	2.978515625
2.258	3.056640625
2.26	3.134765625
2.261996	3.193359375
2.263996	3.2666015625
2.265996	3.3203125
2.267996	3.349609375
2.269996	3.359375
2.271996	3.3447265625
2.273996	3.3251953125
2.275996	3.2666015625
2.277996	3.2080078125
2.279996	3.134765625
2.281996	3.06640625
2.283996	2.998046875
2.285996	2.9296875
2.287996	2.8662109375
2.289996	2.822265625
2.291996	2.7978515625
2.293996	2.79296875
2.296	2.802734375
2.297996	2.8271484375
2.3	2.87109375
2.302	2.9443359375
2.303996	3.0078125
2.305996	3.095703125
2.307996	3.173828125
2.309996	3.2275390625
2.311996	3.28125
2.313996	3.3154296875
2.315996	3.33984375
2.317996	3.330078125
2.319996	3.3203125
2.321996	3.2861328125
2.323996	3.2373046875
2.325996	3.18359375
2.327996	3.1103515625
2.329996	3.037109375
2.331996	2.978515625
2.333996	2.9052734375
2.335996	2.8466796875
2.338	2.8125
2.339996	2.7978515625
2.342	2.802734375
2.344	2.8271484375
2.345996	2.87109375
2.347996	2.919921875
2.349996	2.9931640625
2.351996	3.0517578125
2.353996	3.1298828125
2.355996	3.193359375
2.357996	3.2421875
2.359996	3.28125
2.361996	3.3154296875
2.363996	3.3251953125
2.365996	3.3203125
2.367996	3.2958984375
2.369996	3.26171875
2.371996	3.212890625
2.373996	3.134765625
2.375996	3.076171875
2.377996	3.0078125
2.379996	2.94921875
2.382	2.8759765625
2.384	2.8466796875
2.386	2.8271484375
2.388	2.822265625
2.389996	2.83203125
2.391996	2.8564453125
2.393996	2.9052734375
2.395996	2.9638671875
2.397996	3.0029296875
2.399996	3.0859375
2.401996	3.14453125
2.403996	3.212890625
2.405996	3.2763671875
2.407996	3.2958984375
2.409996	3.3203125
2.411996	3.3203125
2.413996	3.2958984375
2.415996	3.2666015625
2.417996	3.22265625
2.419996	3.1640625
2.421996	3.10546875
2.424	3.037109375
2.425996	2.9833984375
2.428	2.9296875
2.43	2.880859375
2.431996	2.841796875
2.433996	2.8271484375
2.435996	2.8271484375
2.437996	2.841796875
